# Training Loss
1.07105494
1.04686475
1.01503432
0.97193998
0.91635770
0.85556048
0.79362690
0.73165768
0.67076218
0.61478931
0.56219327
0.51348698
0.46837357
0.42618898
0.38639942
0.34801373
0.30974084
0.27045998
0.22980273
0.18869635
0.14950280
0.11546709
0.08897077
0.07040109
0.05836894
0.05078679
0.04557355
0.04084583
0.03573584
0.03022221
